Feature ID	Taxon	Confidence
43937c029bf23af8b13cb5ba2f474f7d	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.9996141037426458
e45b4079a76304c70fbe1f0f4039b8b9	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__Mitochondria; g__Mitochondria; s__Fusarium_circinatum	0.9086004121080529
4cb03040650bb7f7ac48ffd529de387a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium; s__Sphingobacterium_multivorum	0.8278988532813918
3ed9b5dbe1ffe3a29b951fa8bc5fc2c8	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylobacterium-Methylorubrum; s__uncultured_organism	0.8499034919547835
51860984add5b0f20fe9a733047494b5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Xanthomonas	0.9992595631861051
9c0de7908dd6ef3d536b42d9e11e0779	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.9999991833775954
7521edd61e578d0d49cfd01fbf8cc2f5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Xanthomonas	0.9991337929912142
f27f2f62b5233f50fc7261a65811cb62	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.7885124871444106
27632672b3e4bd6de9af950f3d0a4646	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter_baylyi	0.929594854019556
fee26abbe4a85af97638c3b7faed4ac8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Morganellaceae; g__Buchnera; s__Buchnera_aphidicola	0.989074183360122
0c7814c4fafc825823cb2c5b8a107a55	d__Bacteria	0.9965523235363672
ff9d93d7b7e46787568f2d241caeaf3b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	0.9990348624499805
